time,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
2026-01-17 17:15:00,1.975,95.25,1.375,0.0,1026.875,1022.075,0.0,13.125,100.5,0.0,0.0
2026-01-17 17:20:00,1.9666666666666666,95.33333333333333,1.3666666666666667,0.0,1026.8999999999999,1022.1,0.0,13.1,100.33333333333333,0.0,0.0
2026-01-17 17:25:00,1.9583333333333333,95.41666666666667,1.3583333333333334,0.0,1026.925,1022.125,0.0,13.075,100.16666666666667,0.0,0.0
2026-01-17 17:30:00,1.95,95.5,1.35,0.0,1026.9499999999998,1022.15,0.0,13.05,100.0,0.0,0.0
2026-01-17 17:35:00,1.9416666666666667,95.58333333333333,1.3416666666666666,0.0,1026.975,1022.175,0.0,13.025,99.83333333333333,0.0,0.0
2026-01-17 17:40:00,1.9333333333333333,95.66666666666667,1.3333333333333333,0.0,1027.0,1022.1999999999999,0.0,13.0,99.66666666666667,0.0,0.0
2026-01-17 17:45:00,1.9249999999999998,95.75,1.325,0.0,1027.0249999999999,1022.2249999999999,0.0,12.975,99.5,0.0,0.0
2026-01-17 17:50:00,1.9166666666666665,95.83333333333333,1.3166666666666667,0.0,1027.05,1022.25,0.0,12.95,99.33333333333333,0.0,0.0
2026-01-17 17:55:00,1.9083333333333332,95.91666666666667,1.3083333333333333,0.0,1027.0749999999998,1022.275,0.0,12.925,99.16666666666667,0.0,0.0
2026-01-17 18:00:00,1.9,96.0,1.3,0.0,1027.1,1022.3,0.0,12.9,99.0,0.0,0.0
2026-01-17 18:05:00,1.9249999999999998,95.91666666666667,1.3166666666666667,0.0,1027.1083333333333,1022.3083333333333,0.0,12.933333333333334,99.0,0.0,0.0
2026-01-17 18:10:00,1.95,95.83333333333333,1.3333333333333335,0.0,1027.1166666666666,1022.3166666666666,0.0,12.966666666666667,99.0,0.0,0.0
2026-01-17 18:15:00,1.975,95.75,1.35,0.0,1027.125,1022.3249999999999,0.0,13.0,99.0,0.0,0.0
2026-01-17 18:20:00,2.0,95.66666666666667,1.3666666666666667,0.0,1027.1333333333332,1022.3333333333333,0.0,13.033333333333333,99.0,0.0,0.0
2026-01-17 18:25:00,2.025,95.58333333333333,1.3833333333333333,0.0,1027.1416666666667,1022.3416666666666,0.0,13.066666666666666,99.0,0.0,0.0
2026-01-17 18:30:00,2.05,95.5,1.4,0.0,1027.15,1022.3499999999999,0.0,13.100000000000001,99.0,0.0,0.0
2026-01-17 18:35:00,2.075,95.41666666666667,1.4166666666666667,0.0,1027.1583333333333,1022.3583333333333,0.0,13.133333333333335,99.0,0.0,0.0
2026-01-17 18:40:00,2.1,95.33333333333333,1.4333333333333333,0.0,1027.1666666666667,1022.3666666666667,0.0,13.166666666666668,99.0,0.0,0.0
2026-01-17 18:45:00,2.125,95.25,1.45,0.0,1027.175,1022.375,0.0,13.200000000000001,99.0,0.0,0.0
2026-01-17 18:50:00,2.1500000000000004,95.16666666666667,1.4666666666666668,0.0,1027.1833333333334,1022.3833333333333,0.0,13.233333333333334,99.0,0.0,0.0
2026-01-17 18:55:00,2.1750000000000003,95.08333333333333,1.4833333333333334,0.0,1027.1916666666666,1022.3916666666667,0.0,13.266666666666667,99.0,0.0,0.0
2026-01-17 19:00:00,2.2,95.0,1.5,0.0,1027.2,1022.4,0.0,13.3,99.0,0.0,0.0
2026-01-17 19:05:00,2.2083333333333335,94.91666666666667,1.5,0.0,1027.2083333333335,1022.4083333333333,0.0,13.341666666666667,99.5,0.0,0.0
2026-01-17 19:10:00,2.216666666666667,94.83333333333333,1.5,0.0,1027.2166666666667,1022.4166666666666,0.0,13.383333333333335,100.0,0.0,0.0
2026-01-17 19:15:00,2.225,94.75,1.5,0.0,1027.225,1022.425,0.0,13.425,100.5,0.0,0.0
2026-01-17 19:20:00,2.2333333333333334,94.66666666666667,1.5,0.0,1027.2333333333333,1022.4333333333333,0.0,13.466666666666667,101.0,0.0,0.0
2026-01-17 19:25:00,2.2416666666666667,94.58333333333333,1.5,0.0,1027.2416666666668,1022.4416666666666,0.0,13.508333333333335,101.5,0.0,0.0
2026-01-17 19:30:00,2.25,94.5,1.5,0.0,1027.25,1022.45,0.0,13.55,102.0,0.0,0.0
2026-01-17 19:35:00,2.2583333333333333,94.41666666666667,1.5,0.0,1027.2583333333332,1022.4583333333334,0.0,13.591666666666667,102.5,0.0,0.0
2026-01-17 19:40:00,2.2666666666666666,94.33333333333333,1.5,0.0,1027.2666666666667,1022.4666666666667,0.0,13.633333333333335,103.0,0.0,0.0
2026-01-17 19:45:00,2.275,94.25,1.5,0.0,1027.275,1022.475,0.0,13.675,103.5,0.0,0.0
2026-01-17 19:50:00,2.283333333333333,94.16666666666667,1.5,0.0,1027.2833333333333,1022.4833333333333,0.0,13.716666666666667,104.0,0.0,0.0
2026-01-17 19:55:00,2.2916666666666665,94.08333333333333,1.5,0.0,1027.2916666666665,1022.4916666666667,0.0,13.758333333333335,104.5,0.0,0.0
2026-01-17 20:00:00,2.3,94.0,1.5,0.0,1027.3,1022.5,0.0,13.8,105.0,0.0,0.0
2026-01-17 20:05:00,2.283333333333333,94.0,1.4833333333333334,0.0,1027.3166666666666,1022.5166666666667,0.0,13.816666666666666,105.25,0.0,0.0
2026-01-17 20:10:00,2.2666666666666666,94.0,1.4666666666666668,0.0,1027.3333333333333,1022.5333333333333,0.0,13.833333333333334,105.5,0.0,0.0
2026-01-17 20:15:00,2.25,94.0,1.45,0.0,1027.35,1022.55,0.0,13.850000000000001,105.75,0.0,0.0
2026-01-17 20:20:00,2.2333333333333334,94.0,1.4333333333333333,0.0,1027.3666666666666,1022.5666666666667,0.0,13.866666666666667,106.0,0.0,0.0
2026-01-17 20:25:00,2.216666666666667,94.0,1.4166666666666667,0.0,1027.3833333333332,1022.5833333333334,0.0,13.883333333333333,106.25,0.0,0.0
2026-01-17 20:30:00,2.2,94.0,1.4,0.0,1027.4,1022.6,0.0,13.9,106.5,0.0,0.0
2026-01-17 20:35:00,2.183333333333333,94.0,1.3833333333333333,0.0,1027.4166666666667,1022.6166666666667,0.0,13.916666666666668,106.75,0.0,0.0
2026-01-17 20:40:00,2.1666666666666665,94.0,1.3666666666666667,0.0,1027.4333333333334,1022.6333333333333,0.0,13.933333333333334,107.0,0.0,0.0
2026-01-17 20:45:00,2.15,94.0,1.35,0.0,1027.45,1022.6500000000001,0.0,13.95,107.25,0.0,0.0
2026-01-17 20:50:00,2.1333333333333333,94.0,1.3333333333333335,0.0,1027.4666666666667,1022.6666666666667,0.0,13.966666666666667,107.5,0.0,0.0
2026-01-17 20:55:00,2.1166666666666667,94.0,1.3166666666666667,0.0,1027.4833333333333,1022.6833333333334,0.0,13.983333333333334,107.75,0.0,0.0
2026-01-17 21:00:00,2.1,94.0,1.3,0.0,1027.5,1022.7,0.0,14.0,108.0,0.0,0.0
2026-01-17 21:05:00,2.0500000000000003,94.08333333333333,1.2583333333333333,0.0,1027.5166666666667,1022.7166666666667,0.0,14.016666666666666,108.25,0.0,0.0
2026-01-17 21:10:00,2.0,94.16666666666667,1.2166666666666668,0.0,1027.5333333333333,1022.7333333333333,0.0,14.033333333333333,108.5,0.0,0.0
2026-01-17 21:15:00,1.9500000000000002,94.25,1.175,0.0,1027.55,1022.75,0.0,14.05,108.75,0.0,0.0
2026-01-17 21:20:00,1.9000000000000001,94.33333333333333,1.1333333333333333,0.0,1027.5666666666666,1022.7666666666667,0.0,14.066666666666666,109.0,0.0,0.0
2026-01-17 21:25:00,1.85,94.41666666666667,1.0916666666666668,0.0,1027.5833333333333,1022.7833333333333,0.0,14.083333333333332,109.25,0.0,0.0
2026-01-17 21:30:00,1.8,94.5,1.05,0.0,1027.6,1022.8,0.0,14.1,109.5,0.0,0.0
2026-01-17 21:35:00,1.75,94.58333333333333,1.0083333333333333,0.0,1027.6166666666668,1022.8166666666667,0.0,14.116666666666667,109.75,0.0,0.0
2026-01-17 21:40:00,1.7,94.66666666666667,0.9666666666666668,0.0,1027.6333333333334,1022.8333333333334,0.0,14.133333333333333,110.0,0.0,0.0
2026-01-17 21:45:00,1.65,94.75,0.925,0.0,1027.65,1022.85,0.0,14.149999999999999,110.25,0.0,0.0
2026-01-17 21:50:00,1.6,94.83333333333333,0.8833333333333334,0.0,1027.6666666666667,1022.8666666666667,0.0,14.166666666666666,110.5,0.0,0.0
2026-01-17 21:55:00,1.5499999999999998,94.91666666666667,0.8416666666666668,0.0,1027.6833333333334,1022.8833333333333,0.0,14.183333333333334,110.75,0.0,0.0
2026-01-17 22:00:00,1.5,95.0,0.8,0.0,1027.7,1022.9,0.0,14.2,111.0,0.0,0.0
2026-01-17 22:05:00,1.45,95.0,0.75,0.0,1027.7250000000001,1022.9166666666666,0.0,14.174999999999999,111.33333333333333,0.0,0.0
2026-01-17 22:10:00,1.4,95.0,0.7000000000000001,0.0,1027.75,1022.9333333333333,0.0,14.149999999999999,111.66666666666667,0.0,0.0
2026-01-17 22:15:00,1.35,95.0,0.65,0.0,1027.775,1022.95,0.0,14.125,112.0,0.0,0.0
2026-01-17 22:20:00,1.3,95.0,0.6,0.0,1027.8,1022.9666666666667,0.0,14.1,112.33333333333333,0.0,0.0
2026-01-17 22:25:00,1.25,95.0,0.55,0.0,1027.825,1022.9833333333333,0.0,14.075,112.66666666666667,0.0,0.0
2026-01-17 22:30:00,1.2,95.0,0.5,0.0,1027.85,1023.0,0.0,14.05,113.0,0.0,0.0
2026-01-17 22:35:00,1.15,95.0,0.44999999999999996,0.0,1027.875,1023.0166666666667,0.0,14.025,113.33333333333333,0.0,0.0
2026-01-17 22:40:00,1.1,95.0,0.39999999999999997,0.0,1027.9,1023.0333333333333,0.0,14.0,113.66666666666667,0.0,0.0
2026-01-17 22:45:00,1.05,95.0,0.35,0.0,1027.925,1023.05,0.0,13.975,114.0,0.0,0.0
2026-01-17 22:50:00,1.0,95.0,0.29999999999999993,0.0,1027.95,1023.0666666666667,0.0,13.95,114.33333333333333,0.0,0.0
2026-01-17 22:55:00,0.9500000000000001,95.0,0.2499999999999999,0.0,1027.975,1023.0833333333334,0.0,13.925,114.66666666666667,0.0,0.0
2026-01-17 23:00:00,0.9,95.0,0.2,0.0,1028.0,1023.1,0.0,13.9,115.0,0.0,0.0
2026-01-17 23:05:00,0.9083333333333333,95.25,0.25,0.0,1027.9916666666668,1023.0916666666667,0.0,13.883333333333333,114.0,0.0,0.0
2026-01-17 23:10:00,0.9166666666666667,95.5,0.30000000000000004,0.0,1027.9833333333333,1023.0833333333334,0.0,13.866666666666667,113.0,0.0,0.0
2026-01-17 23:15:00,0.925,95.75,0.35000000000000003,0.0,1027.975,1023.075,0.0,13.85,112.0,0.0,0.0
2026-01-17 23:20:00,0.9333333333333333,96.0,0.4,0.0,1027.9666666666667,1023.0666666666667,0.0,13.833333333333334,111.0,0.0,0.0
2026-01-17 23:25:00,0.9416666666666667,96.25,0.45000000000000007,0.0,1027.9583333333335,1023.0583333333334,0.0,13.816666666666666,110.0,0.0,0.0
2026-01-17 23:30:00,0.95,96.5,0.5,0.0,1027.95,1023.05,0.0,13.8,109.0,0.0,0.0
2026-01-17 23:35:00,0.9583333333333334,96.75,0.55,0.0,1027.9416666666666,1023.0416666666666,0.0,13.783333333333333,108.0,0.0,0.0
