jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
03-05,1.8180555555555555,74.73611111111111,-2.5875000000000004,0.002777777777777778,1018.1222222222223,1013.3263888888889,0.053611111111111116,10.855555555555556,151.80555555555554,78.94444444444444,81.14027777777778
03-06,2.0555555555555554,80.80555555555556,-1.0263888888888888,0.09444444444444446,1016.4972222222223,1011.7277777777776,0.02888888888888889,12.5125,172.375,17.61111111111111,19.55138888888889
03-07,2.901388888888889,78.04166666666667,-0.7749999999999999,0.03888888888888889,1019.5583333333333,1014.7750000000001,0.04375,15.645833333333334,256.40277777777777,48.19444444444444,48.108333333333334
03-08,2.7083333333333335,74.5,-1.6805555555555556,0.001388888888888889,1021.3847222222222,1016.5875000000001,0.05458333333333334,8.787500000000001,142.97222222222223,91.90277777777777,90.44027777777778
03-09,3.0305555555555554,73.11111111111111,-1.6875,0.022222222222222223,1019.4277777777778,1014.6430555555556,0.05027777777777778,8.544444444444444,173.58333333333334,70.0,67.49027777777778
03-10,3.0819444444444444,72.93055555555556,-1.7652777777777777,0.0875,1018.623611111111,1013.8513888888889,0.05527777777777778,15.693055555555556,151.81944444444446,83.79166666666667,83.16805555555555
03-11,5.629166666666666,68.38888888888889,-0.1013888888888889,0.1277777777777778,1012.4708333333333,1007.7708333333334,0.06916666666666667,22.980555555555554,192.75,67.58333333333333,66.83611111111111
03-12,6.35,61.791666666666664,-0.9847222222222223,0.08194444444444444,1011.2361111111111,1006.5486111111111,0.08763888888888889,23.36111111111111,203.41666666666666,86.11111111111111,83.93055555555556
03-13,5.344444444444445,65.95833333333333,-0.8458333333333333,0.09861111111111112,1010.0833333333334,1005.3805555555555,0.07388888888888889,23.123611111111114,198.02777777777777,63.52777777777778,63.205555555555556
03-14,4.595833333333334,68.09722222222223,-1.3347222222222221,0.08611111111111111,1017.1930555555555,1012.4499999999999,0.07152777777777779,15.556944444444444,207.01388888888889,87.90277777777777,88.03888888888889
03-15,5.720833333333333,73.875,0.9055555555555556,0.07083333333333333,1018.0819444444444,1013.3597222222221,0.06625,14.686111111111112,195.15277777777777,56.638888888888886,58.044444444444444
