jour_mois,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,pressure_msl,surface_pressure,et0_fao_evapotranspiration,wind_speed_10m,wind_direction_10m,direct_radiation,direct_radiation_instant
04-06,7.902777777777778,66.06944444444444,1.4611111111111112,0.052777777777777785,1009.2569444444445,1004.6027777777776,0.10277777777777779,19.237499999999997,216.76388888888889,102.06944444444444,102.30694444444445
04-07,8.147222222222222,68.72222222222223,2.463888888888889,0.16944444444444443,1008.4250000000001,1003.7777777777778,0.10180555555555555,20.695833333333333,237.31944444444446,110.38888888888889,111.81666666666666
04-08,7.5625,66.55555555555556,1.3333333333333333,0.07222222222222223,1012.9277777777778,1008.248611111111,0.10305555555555555,18.568055555555556,212.81944444444446,114.25,114.19999999999999
04-09,7.791666666666667,65.5,1.4194444444444445,0.011111111111111112,1013.6541666666667,1008.9805555555556,0.1061111111111111,17.11111111111111,262.90277777777777,117.83333333333333,119.25972222222224
04-10,6.4319444444444445,73.15277777777777,1.5805555555555555,0.09861111111111112,1018.6611111111112,1013.9416666666667,0.07930555555555556,12.377777777777778,221.34722222222223,79.22222222222223,77.7125
04-11,8.304166666666667,70.36111111111111,2.6416666666666666,0.04027777777777777,1018.8861111111112,1014.1958333333334,0.10472222222222222,10.67361111111111,180.41666666666666,134.34722222222223,134.875
04-12,8.543055555555556,63.84722222222222,1.2374999999999998,0.0125,1018.8847222222222,1014.1999999999999,0.11569444444444445,12.280555555555557,204.56944444444446,111.66666666666667,111.1611111111111
04-13,8.045833333333333,61.93055555555556,0.575,0.020833333333333332,1019.6583333333333,1014.9638888888888,0.1127777777777778,14.60277777777778,244.18055555555554,111.98611111111111,112.07499999999999
04-14,7.020833333333333,69.26388888888889,1.1194444444444445,0.07083333333333333,1022.4597222222224,1017.7347222222221,0.08902777777777778,12.908333333333333,268.59722222222223,83.01388888888889,85.56666666666666
04-15,6.847222222222222,70.48611111111111,1.4458333333333333,0.051388888888888894,1024.3736111111111,1019.6319444444445,0.07958333333333334,17.626388888888886,229.01388888888889,50.375,48.44027777777778
04-16,7.781944444444444,62.916666666666664,0.7138888888888889,0.005555555555555556,1025.0208333333333,1020.2972222222221,0.11972222222222222,14.456944444444446,158.51388888888889,147.02777777777777,147.0027777777778
04-17,8.55,64.125,1.588888888888889,0.026388888888888892,1023.1277777777777,1018.4208333333333,0.11722222222222221,9.625,115.20833333333333,141.05555555555554,139.10833333333332
04-18,8.62638888888889,65.43055555555556,1.425,0.08472222222222221,1019.9805555555556,1015.2958333333333,0.1176388888888889,10.365277777777777,66.93055555555556,146.83333333333334,145.6236111111111
04-19,8.870833333333334,61.65277777777778,1.126388888888889,0.002777777777777778,1019.3486111111112,1014.6722222222221,0.12861111111111112,13.872222222222222,61.861111111111114,154.20833333333334,154.64999999999998
04-20,9.105555555555556,64.25,2.0791666666666666,0.002777777777777778,1019.436111111111,1014.7583333333334,0.12708333333333333,12.151388888888889,141.81944444444446,142.79166666666666,142.85416666666666
04-21,9.990277777777777,62.97222222222222,2.5597222222222222,0.008333333333333335,1018.0541666666666,1013.3972222222224,0.1288888888888889,14.818055555555556,152.18055555555554,132.18055555555554,133.96805555555557
04-22,9.477777777777778,62.44444444444444,2.0999999999999996,0.019444444444444445,1018.6152777777778,1013.9402777777777,0.12152777777777778,16.922222222222224,143.86111111111111,118.98611111111111,119.46388888888889
04-23,10.575,57.68055555555556,1.927777777777778,0.0,1019.0777777777779,1014.4250000000001,0.14180555555555557,13.175,150.06944444444446,152.5,152.38888888888889
04-24,10.872222222222222,58.19444444444444,2.2041666666666666,0.002777777777777778,1013.0263888888888,1008.4027777777778,0.14277777777777778,14.681944444444444,196.20833333333334,119.625,121.40972222222223
04-25,8.352777777777778,63.236111111111114,1.2597222222222222,0.018055555555555557,1014.9902777777778,1010.3166666666667,0.10388888888888889,13.011111111111111,198.375,74.43055555555556,73.92500000000001
04-26,8.68888888888889,59.80555555555556,0.28611111111111115,0.0,1016.4930555555555,1011.8194444444445,0.12333333333333335,7.798611111111111,181.84722222222223,125.125,128.10416666666666
